date,name,category,value
2022-01-01,J.f. Taylor,Federal Contracting,93947488
2022-01-01,Abt Global,Federal Contracting,93095278
2022-01-01,Ventech,Federal Contracting,91984358
2022-01-01,Earth Resources,Federal Contracting,90218077
2022-01-01,The Emmes,Federal Contracting,89929009
2022-01-01,Executive Information,Federal Contracting,88464193
2022-01-01,Leidos,Federal Contracting,87872552
2022-01-01,Balfour Beatty Construction,Federal Contracting,87319145
2022-01-01,CACI,Federal Contracting,86914778
2022-01-01,Dlh,Federal Contracting,86775377
2022-01-01,American Electronic Warfare Associates,Federal Contracting,85479445
2022-01-01,Enlighten It Consulting,Federal Contracting,84540506
2022-01-01,Ntt Data Fedhealth,Federal Contracting,80400372
2022-01-01,Indyne,Federal Contracting,79499427
2022-01-01,Leidos,Federal Contracting,76222682
2022-01-01,Technical Resources,Federal Contracting,75645989
2022-01-01,L-3 Chesapeake Sciences,Federal Contracting,73911715
2022-01-01,Thundercat,Federal Contracting,73435178
2022-01-01,Qlarant Integrity,Federal Contracting,72381060
2022-01-01,Four,Federal Contracting,71846811
2022-01-01,Sparksoft,Federal Contracting,71465040
2022-01-01,Govcio,Federal Contracting,70000137
2022-01-01,Smiths Detection,Federal Contracting,69865316
2022-01-01,Leidos,Federal Contracting,69327821
2022-01-01,Parsons Government,Federal Contracting,68288077
2022-01-01,Dell Marketing L.p,Federal Contracting,67600900
2022-01-01,As D,Federal Contracting,67170836
2022-01-01,A Square,Federal Contracting,66560695
2022-01-01,Mathematica,Federal Contracting,66406630
2022-01-01,Melwood Horticultural Training Center,Federal Contracting,65571695
2022-01-01,Teledyne Flir Unmanned Ground,Federal Contracting,65402445
2022-01-01,Tribal,Federal Contracting,64744810
2022-01-01,Deloitte,Federal Contracting,63285881
2022-01-01,Cgi,Federal Contracting,62993548
2022-01-01,Business Mission Edge,Federal Contracting,62077941
2022-01-01,The Mil,Federal Contracting,61741668
2022-01-01,Capital Currency Team,Federal Contracting,61712362
2022-01-01,Hii Mission,Federal Contracting,61613564
2022-01-01,Arctic Slope Technical,Federal Contracting,61214774
2022-01-01,Lb & B Associates,Federal Contracting,60972550
2022-01-01,Raytheon,Federal Contracting,60796951
2022-01-01,Trax,Federal Contracting,60164913
2022-01-01,August Schell,Federal Contracting,60085765
2022-01-01,Adnet,Federal Contracting,59763691
2022-01-01,Avaya,Federal Contracting,59463993
2022-01-01,Reliance Test &,Federal Contracting,59451536
2022-01-01,Planet,Federal Contracting,58832976
2022-01-01,Resource Management Concepts,Federal Contracting,57312528
2022-01-01,Aviation Engineering,Federal Contracting,56434753
2022-01-01,Digital Management,Federal Contracting,56372428
2022-01-01,Viasat,Federal Contracting,56355026
2022-01-01,Highrise Consulting,Federal Contracting,54628756
2022-01-01,Bcg,Federal Contracting,53857561
2022-01-01,Research Triangle Institute,Federal Contracting,52409561
2022-01-01,Microsoft,Federal Contracting,52334483
2022-01-01,Tunnell Consulting,Federal Contracting,52193097
2022-01-01,Blue Tech,Federal Contracting,51914847
2022-01-01,Tybe-garney Jv,Federal Contracting,51797390
2022-01-01,Alcyon Technical (ats) Jv,Federal Contracting,51597793
2022-01-01,Spalding Consulting,Federal Contracting,51433817
2022-01-01,ManTech,Federal Contracting,51332241
2022-01-01,Mag Ds,Federal Contracting,51221661
2022-01-01,Honeywell,Federal Contracting,50463365
2022-01-01,Sos,Federal Contracting,50440327
2022-01-01,Aranea,Federal Contracting,49631199
2022-01-01,New Tech,Federal Contracting,49557053
2022-01-01,Asrc,Federal Contracting,49095542
2022-01-01,Guidehouse Digital,Federal Contracting,48557852
2022-01-01,Palantir Usg,Federal Contracting,47022635
2022-01-01,Hendall,Federal Contracting,46858741
2022-01-01,Ecs,Federal Contracting,46814644
2022-01-01,Consigli Construction,Federal Contracting,46592618
2022-01-01,Four Points,Federal Contracting,45843248
2022-01-01,National Collegiate Inventors & Innovators,Federal Contracting,45747638
2022-01-01,Whiting-turner Contracting Company,Federal Contracting,45625138
2022-01-01,Icf,Federal Contracting,45481192
2022-01-01,Resilience Government,Federal Contracting,45369760
2022-01-01,Keenan Ft Detrick Energy,Federal Contracting,44806999
2022-01-01,Imagine One & Management,Federal Contracting,44254649
2022-01-01,Integral,Federal Contracting,43947389
2022-01-01,Charles River Laboratories,Federal Contracting,43815778
2022-01-01,Technology Blue,Federal Contracting,43601623
2022-01-01,Tekla Research,Federal Contracting,43580401
2022-01-01,Ba-zai Jv,Federal Contracting,43468670
2022-01-01,Sapient Government,Federal Contracting,43352532
2022-01-01,Softrams,Federal Contracting,43278672
2022-01-01,Coastal Design & Construction,Federal Contracting,43197022
2022-01-01,Spatial Front,Federal Contracting,43099686
2022-01-01,Oracle America,Federal Contracting,42976106
2022-01-01,Dai Global,Federal Contracting,42888720
2022-01-01,Jade Creek Construction,Federal Contracting,42772837
2022-01-01,Competitive Range,Federal Contracting,42699625
2022-01-01,Arinc,Federal Contracting,41858052
2022-01-01,Vectrus,Federal Contracting,41513412
2022-01-01,Rei,Federal Contracting,41280352
2022-01-01,Newwave Telecom,Federal Contracting,41132492
2022-01-01,Emergent,Federal Contracting,40310228
2022-01-01,Lone Star Aerospace,Federal Contracting,40230893
2022-01-01,Lcg,Federal Contracting,39961478
2022-01-01,Abt Global,Federal Contracting,39399802
2022-01-01,Healthapt,Federal Contracting,39167475
2022-01-01,Crowley Government,Federal Contracting,39065919
2022-01-01,Bowhead Mission,Federal Contracting,39016844
2022-01-01,Janus Research,Federal Contracting,38636712
2022-01-01,Norseman,Federal Contracting,38524182
2022-01-01,Fearless,Federal Contracting,38411125
2022-01-01,Crosby Marketing Communications,Federal Contracting,38196591
2022-01-01,Ventech,Federal Contracting,38138855
2022-01-01,Strategic Institute,Federal Contracting,37994316
2022-01-01,Potomac Electric Power,Federal Contracting,37639142
2022-01-01,Cianbro,Federal Contracting,37528700
2022-01-01,Johns Hopkins,Federal Contracting,37444922
2022-01-01,CACI,Federal Contracting,37072649
2022-01-01,J & J Maintenance,Federal Contracting,37017799
2022-01-01,Techniko,Federal Contracting,36965025
2022-01-01,Sirius,Federal Contracting,36711479
2022-01-01,Phoenix,Federal Contracting,36651089
2022-01-01,Aerodyne-sgt Engineering,Federal Contracting,36442664
2022-01-01,Enterprise,Federal Contracting,36077725
2022-01-01,Guidehouse,Federal Contracting,35635468
2022-01-01,Psi Pax,Federal Contracting,35627917
2022-01-01,Trace,Federal Contracting,35422719
2022-01-01,Hess Construction,Federal Contracting,35345000
2022-01-01,Naval,Federal Contracting,35247947
2022-01-01,Sabre,Federal Contracting,35082168
2022-01-01,Northrop Grumman,Federal Contracting,35024579
2022-01-01,Ad Hoc,Federal Contracting,34731612
2022-01-01,Data Analysts,Federal Contracting,34398172
2022-01-01,Information Management,Federal Contracting,34260484
2022-01-01,Odp Business,Federal Contracting,34079021
2022-01-01,Aerospace,Federal Contracting,33948898
2022-01-01,The Boston Consulting,Federal Contracting,33902837
2022-01-01,Iq,Federal Contracting,33034648
2022-01-01,Penobscot Support,Federal Contracting,32876751
2022-01-01,Precise Software,Federal Contracting,32724695
2022-01-01,Next Phase,Federal Contracting,32533694
2022-01-01,Bellese,Federal Contracting,32469763
2022-01-01,Southern-rc-jv-01,Federal Contracting,32399160
2022-01-01,Jbs,Federal Contracting,32378116
2022-01-01,Anacapa Micro Products,Federal Contracting,32374559
2022-01-01,Palladian Partners,Federal Contracting,32361153
2022-01-01,Fisher Bioservices,Federal Contracting,32239294
2022-01-01,Raytheon,Federal Contracting,32203905
2022-01-01,Att Mobility,Federal Contracting,32197164
2022-01-01,University Maryland College Park,Federal Contracting,32150889
2022-01-01,Index Analytics,Federal Contracting,32039116
2022-01-01,The Survice Engineering,Federal Contracting,31832354
2022-01-01,Laulima Government,Federal Contracting,31792530
2022-01-01,Axient,Federal Contracting,31791435
2022-01-01,Cashman Dredging & Marine Contracting,Federal Contracting,31545300
2022-01-01,Northrop Grumman,Federal Contracting,31329800
2022-01-01,Bell Boeing Joint Project Office,Federal Contracting,31176226
2022-01-01,Scitech,Federal Contracting,31154202
2022-01-01,Chags Health Information,Federal Contracting,30868834
2022-01-01,Teksynap,Federal Contracting,30738996
2022-01-01,Triple Canopy,Federal Contracting,30609169
2022-01-01,The Lewin,Federal Contracting,30558441
2022-01-01,Central Kenworth,Federal Contracting,30478609
2022-01-01,Information & Networks,Federal Contracting,30478210
2022-01-01,Eagle Eye Electric,Federal Contracting,30433544
2022-01-01,Alvarez,Federal Contracting,30307862
2022-01-01,Solutions By Design Ii,Federal Contracting,30227840
2022-01-01,Business Integra,Federal Contracting,30181022
2022-01-01,Danya,Federal Contracting,30153912
2022-01-01,Advanced Alliant Team Limited Partnership,Federal Contracting,30150338
2022-01-01,Asrc Professional,Federal Contracting,30128992
2022-01-01,Halvik,Federal Contracting,29977450
2022-01-01,Digital Infuzion,Federal Contracting,29906339
2022-01-01,Ace Electronics Defense,Federal Contracting,29904011
2022-01-01,Noblis,Federal Contracting,29656486
2022-01-01,Hewlett Packard,Federal Contracting,29602631
2022-01-01,Inuteq,Federal Contracting,29206630
2022-01-01,Validatek-citi,Federal Contracting,29087239
2022-01-01,Safeguard,Federal Contracting,29059715
2022-01-01,Avian,Federal Contracting,28997967
2022-01-01,Data Computer Corporation,Federal Contracting,28932955
2022-01-01,Mathematica,Federal Contracting,28893606
2022-01-01,Esimplicity,Federal Contracting,28733543
2022-01-01,Trident Vantage,Federal Contracting,28704552
2022-01-01,Opr,Federal Contracting,28640091
2022-01-01,Amar Health It,Federal Contracting,28614766
2022-01-01,Asrc Communications,Federal Contracting,28553728
2022-01-01,Sealing,Federal Contracting,28166691
2022-01-01,Gama-1,Federal Contracting,28032072
2022-01-01,Sev1tech,Federal Contracting,28028193
2022-01-01,John C. Grimberg,Federal Contracting,27989697
2022-01-01,Olgoonik,Federal Contracting,27901625
2022-01-01,Eagle Health,Federal Contracting,27887298
2022-01-01,Enterprise Resource Planning,Federal Contracting,27799941
2022-01-01,Iron Vine,Federal Contracting,27721226
2022-01-01,Lockheed Martin,Federal Contracting,27620167
2022-01-01,Mpf-zai,Federal Contracting,27485740
2022-01-01,The Keyw,Federal Contracting,27383878
2022-01-01,Powertrain,Federal Contracting,27244538
2022-01-01,At&t Mobility Accounts,Federal Contracting,27217321
2022-01-01,Crl,Federal Contracting,27064073
2022-01-01,Valneva,Federal Contracting,26994510
2022-01-01,At&t,Federal Contracting,26942701
2022-01-01,Remedybiz,Federal Contracting,26899694
2022-01-01,Global Science &,Federal Contracting,26756181
2022-01-01,Lockheed Martin,Federal Contracting,26374332
2022-01-01,Govconnection,Federal Contracting,26355576
2022-01-01,Eagle Hill Consulting,Federal Contracting,26256357
2022-01-01,Guidehouse Llp,Federal Contracting,26136201
2022-01-01,Vae,Federal Contracting,26112953
2022-01-01,Edgewater,Federal Contracting,25946642
2022-01-01,The Henry M. Jackson Foundation For Advancement Military Medicine,Federal Contracting,25908945
2022-01-01,International Marketing,Federal Contracting,25764549
2022-01-01,City Light & Power Aberdeen,Federal Contracting,25730418
2022-01-01,Fgs,Federal Contracting,25452310
2022-01-01,Inficon,Federal Contracting,25248714
2022-01-01,Affigent,Federal Contracting,25153595
2022-01-01,Blind Maryland,Federal Contracting,25057587
2022-01-01,Managed Care Advisors,Federal Contracting,25043538
2022-01-01,Vane Line Bunkering,Federal Contracting,24812173
2022-01-01,Red River,Federal Contracting,24789967
2022-01-01,Vectrus-j&j Facilities Support,Federal Contracting,24333629
2022-01-01,Servefed,Federal Contracting,24192310
2022-01-01,Orbital Sciences,Federal Contracting,24188725
2022-01-01,Compass,Federal Contracting,24184245
2022-01-01,Customer Value Partners,Federal Contracting,23947692
2022-01-01,Essex Management,Federal Contracting,23908153
2022-01-01,Fairwinds,Federal Contracting,23732444
2022-01-01,Pm Consulting,Federal Contracting,23716959
2022-01-01,Paradyme,Federal Contracting,23617939
2022-01-01,Coakley & Williams Construction,Federal Contracting,23218975
2022-01-01,Octo Consulting,Federal Contracting,23184028
2022-01-01,Rohde & Schwarz,Federal Contracting,23129349
2022-01-01,Cma,Federal Contracting,22952035
2022-01-01,Science &,Federal Contracting,22884470
2022-01-01,National Marrow Donor Program,Federal Contracting,22853488
2022-01-01,Ea-baker Jv,Federal Contracting,22807131
2022-01-01,Scope Infotech,Federal Contracting,22761521
2022-01-01,Brillient,Federal Contracting,22561539
2022-01-01,Seed Innovations,Federal Contracting,22515867
2022-01-01,Iron Mountain Information Management,Federal Contracting,22414193
2022-01-01,Leidos,Federal Contracting,22358800
2022-01-01,Enterprise Cabling,Federal Contracting,22313157
2022-01-01,Akima Support Operations,Federal Contracting,22306114
2022-01-01,Dayton T. Brown,Federal Contracting,22300675
2022-01-01,Social & Scientific,Federal Contracting,22299400
2022-01-01,Rivertech,Federal Contracting,22046562
2022-01-01,Cda,Federal Contracting,21934344
2022-01-01,CACI,Federal Contracting,21931661
2022-01-01,Asrc Data Network,Federal Contracting,21768151
2022-01-01,Blh,Federal Contracting,21734066
2022-01-01,Ace Maintenance &,Federal Contracting,21731165
2022-01-01,Securityhunter,Federal Contracting,21716203
2022-01-01,Eagle,Federal Contracting,21629159
2022-01-01,The Bizzell,Federal Contracting,21543980
2022-01-01,Northrop Grumman,Federal Contracting,21518357
2022-01-01,Mriglobal,Federal Contracting,21316616
2022-01-01,Phoenix Trading,Federal Contracting,21158641
2022-01-01,Leidos,Federal Contracting,21040125
2022-01-01,Asrc Data Networx,Federal Contracting,20952467
2022-01-01,Management Consulting,Federal Contracting,20848836
2022-01-01,Booz Allen,Federal Contracting,20702919
2022-01-01,Ea Engineering Science Inc. Pbc,Federal Contracting,20689103
2022-01-01,L1,Federal Contracting,20672943
2022-01-01,Thirdpacket,Federal Contracting,20636186
2022-01-01,Koniag Management,Federal Contracting,20616569
2022-01-01,Jacobs,Federal Contracting,20547759
2022-01-01,Ptsi Managed,Federal Contracting,20367535
2022-01-01,Incentive,Federal Contracting,20310396
2022-01-01,Metro Office,Federal Contracting,20020713
2022-01-01,Sigma Defense,Federal Contracting,19896197
2022-01-01,Encompass,Federal Contracting,19891891
2022-01-01,Lockheed Martin,Federal Contracting,19827538
2022-01-01,Dcs,Federal Contracting,19790198
2022-01-01,Cer,Federal Contracting,19772107
2022-01-01,Dlt,Federal Contracting,19684575
2022-01-01,Spire Global Subsidiary,Federal Contracting,19646500
2022-01-01,Excet,Federal Contracting,19602561
2022-01-01,Hamilton Pacific Chamberlain,Federal Contracting,19493743
2022-01-01,Cubic Digital Intelligence,Federal Contracting,19359515
2022-01-01,Qbase,Federal Contracting,19343291
2022-01-01,Black Canyon Consulting,Federal Contracting,19333159
2022-01-01,Rbc,Federal Contracting,19220787
2022-01-01,Sterling Computers,Federal Contracting,19155152
2022-01-01,Software Information Resource,Federal Contracting,19128369
2022-01-01,Ventech,Federal Contracting,19040269
2022-01-01,Jc,Federal Contracting,19014433
2022-01-01,Agile Defense,Federal Contracting,18986553
2022-01-01,Your Recruiting,Federal Contracting,18885795
2022-01-01,Etolin Strait Partners,Federal Contracting,18856316
2022-01-01,Chahta Construction,Federal Contracting,18753354
2022-01-01,Panamerica Computers,Federal Contracting,18739102
2022-01-01,Kekolu Contracting,Federal Contracting,18720487
2022-01-01,Bowhead Business,Federal Contracting,18621284
2022-01-01,Spn,Federal Contracting,18572351
2022-01-01,City Construction,Federal Contracting,18399276
2022-01-01,Wgl Energy,Federal Contracting,18343490
2022-01-01,Acentra Health,Federal Contracting,18285580
2022-01-01,Johnson Controls Government,Federal Contracting,18223248
2022-01-01,Fedstore,Federal Contracting,18210086
2022-01-01,Harvard Pilgrim Health Care,Federal Contracting,18123176
2022-01-01,Oakland Consulting,Federal Contracting,18108713
2022-01-01,Valiant Government,Federal Contracting,18043309
2022-01-01,Cdo,Federal Contracting,17951909
2022-01-01,Chimes District Columbia,Federal Contracting,17934151
2022-01-01,Aep Energy,Federal Contracting,17929852
2022-01-01,Man-machine Assessment (msa),Federal Contracting,17793296
2022-01-01,Its Agile,Federal Contracting,17748720
2022-01-01,Ipkeys,Federal Contracting,17631373
2022-01-01,Csp,Federal Contracting,17548437
2022-01-01,Skookum Educational Programs,Federal Contracting,17502530
2022-01-01,Tantus,Federal Contracting,17473951
2022-01-01,Honeywell Building Ses,Federal Contracting,17468194
2022-01-01,Solipsys,Federal Contracting,17437015
2022-01-01,Workplace,Federal Contracting,17369402
2022-01-01,National Opinion Research Center,Federal Contracting,17207465
2022-01-01,Expression Networks,Federal Contracting,17197361
2022-01-01,Qed,Federal Contracting,17192807
2022-01-01,General Dynamics Mission,Federal Contracting,17186920
2022-01-01,Starr Ii A Joint Venture,Federal Contracting,17168068
2022-01-01,Schuyler Line Navigation,Federal Contracting,17159553
2022-01-01,Riva,Federal Contracting,17110375
2022-01-01,Cellco Partnership,Federal Contracting,17073929
2022-01-01,Metrostar,Federal Contracting,17046369
2022-01-01,Georgia Tech Applied Research,Federal Contracting,17027917
2022-01-01,Northrop Grumman,Federal Contracting,17002897
2022-01-01,Government Acquisitions,Federal Contracting,16888573
2022-01-01,Compqsoft,Federal Contracting,16834186
2022-01-01,Gap,Federal Contracting,16782745
2022-01-01,Biofactura,Federal Contracting,16647588
2022-01-01,Washington Gas Light,Federal Contracting,16561113
2022-01-01,Motorola,Federal Contracting,16526143
2022-01-01,Cadmus Concourse Jv,Federal Contracting,16508596
2022-01-01,American Programs,Federal Contracting,16440227
2022-01-01,Belcan Government,Federal Contracting,16399456
2022-01-01,G-w Management,Federal Contracting,16364713
2022-01-01,New Age Development,Federal Contracting,16264000
2022-01-01,Priority One,Federal Contracting,16255999
2022-01-01,Humanit,Federal Contracting,16245025
2022-01-01,American Water Operations Maintenance,Federal Contracting,16188308
2022-01-01,Oddball,Federal Contracting,16099839
2022-01-01,Biscayne Contractors,Federal Contracting,16087213
2022-01-01,Fibertek,Federal Contracting,16075191
2022-01-01,Seneca Global,Federal Contracting,16031919
2022-01-01,Techflow Mission Support,Federal Contracting,15963793
2022-01-01,Desbuild,Federal Contracting,15894361
2022-01-01,By Light Professional It,Federal Contracting,15821265
2022-01-01,Dsfederal,Federal Contracting,15790242
2022-01-01,Betah Associates,Federal Contracting,15722261
2022-01-01,Midnight Sun Aus,Federal Contracting,15719731
2022-01-01,Johnson Controls Building Automation,Federal Contracting,15707962
2022-01-01,Dynaxys,Federal Contracting,15683123
2022-01-01,Gryphon Marine,Federal Contracting,15663665
2022-01-01,Imsolutions,Federal Contracting,15595583
2022-01-01,Zemitek,Federal Contracting,15592156
2022-01-01,Scientific Consulting,Federal Contracting,15543690
2022-01-01,Civicactions,Federal Contracting,15534957
2022-01-01,Communications Training Analysis,Federal Contracting,15509365
2022-01-01,Amdex,Federal Contracting,15452577
2022-01-01,Antech,Federal Contracting,15433671
2022-01-01,Ventera,Federal Contracting,15364008
2022-01-01,Valkyrie,Federal Contracting,15346580
2022-01-01,General Dynamics Global Force,Federal Contracting,15304984
2022-01-01,Colonial Metals,Federal Contracting,15260650
2022-01-01,Greenfield Engineering,Federal Contracting,15090103
2022-01-01,Synergy,Federal Contracting,15048661
2022-01-01,Think-highpoint Jv,Federal Contracting,15007253
2022-01-01,Technology,Federal Contracting,14988520
2022-01-01,Ritenet,Federal Contracting,14974349
2022-01-01,Csra,Federal Contracting,14958497
2022-01-01,Emergent Product Development Gaithersburg,Federal Contracting,14931279
2022-01-01,Innosoft,Federal Contracting,14891739
2022-01-01,Global Alliant,Federal Contracting,14814347
2022-01-01,Palantir,Federal Contracting,14813734
2022-01-01,American Institutes For Research In Behavioral Sciences,Federal Contracting,14758921
2022-01-01,Mountain Horse,Federal Contracting,14722686
2022-01-01,The Royster,Federal Contracting,14712848
2022-01-01,Fuse Integration,Federal Contracting,14690716
2022-01-01,Careevolution,Federal Contracting,14672007
2022-01-01,Ctis,Federal Contracting,14671416
2022-01-01,Strativia,Federal Contracting,14649973
2022-01-01,Abacus,Federal Contracting,14575120
2022-01-01,Washington Suburban Sanitary Commission,Federal Contracting,14474193
2022-01-01,Alutiiq,Federal Contracting,14416577
2022-01-01,Coherent Technical,Federal Contracting,14373454
2022-01-01,Northrop Grumman,Federal Contracting,14370694
2022-01-01,Sierra Nevada,Federal Contracting,14356668
2022-01-01,University Maryland Baltimore,Federal Contracting,14354919
2022-01-01,Eccalon,Federal Contracting,14262509
2022-01-01,Alethix,Federal Contracting,14257135
2022-01-01,Clarity Innovations,Federal Contracting,14205088
2022-01-01,Woodbourne,Federal Contracting,14144431
2022-01-01,Sts Training,Federal Contracting,14128739
2022-01-01,Systematic,Federal Contracting,14090388
2022-01-01,Corenic Construction,Federal Contracting,14064852
2022-01-01,Mainstem,Federal Contracting,13981149
2022-01-01,Examination Resources,Federal Contracting,13693559
2022-01-01,Itegrity,Federal Contracting,13672831
2022-01-01,Kbrwyle,Federal Contracting,13642996
2022-01-01,Swingtech Consulting,Federal Contracting,13548179
2022-01-01,Cottrell Contracting,Federal Contracting,13541449
2022-01-01,Avian-precise,Federal Contracting,13470201
2022-01-01,Systems Application &,Federal Contracting,13440111
2022-01-01,Citizant,Federal Contracting,13431703
2022-01-01,Signet,Federal Contracting,13425000
2022-01-01,Cypress-sbs Jv,Federal Contracting,13341850
2022-01-01,Broadleaf,Federal Contracting,13305970
2022-01-01,Raventek Partners,Federal Contracting,13292734
2022-01-01,Bdr,Federal Contracting,13279574
2022-01-01,Iworks,Federal Contracting,13203261
2022-01-01,Versatech,Federal Contracting,13200335
2022-01-01,Unissant,Federal Contracting,13186247
2022-01-01,Jcs,Federal Contracting,13171405
2022-01-01,Systems Integration,Federal Contracting,13145366
2022-01-01,Flexion,Federal Contracting,13140155
2022-01-01,Gp Strategies,Federal Contracting,13100840
2022-01-01,Tidewater,Federal Contracting,13089420
2022-01-01,Research & Engineering Development,Federal Contracting,13086465
2022-01-01,The Whitestone,Federal Contracting,13043586
2022-01-01,A P Ventures,Federal Contracting,12903404
2022-01-01,Countertrade Products,Federal Contracting,12880302
2022-01-01,Apprio,Federal Contracting,12853817
2022-01-01,Goldbelt Frontier,Federal Contracting,12826481
2022-01-01,Northrop Grumman,Federal Contracting,12818355
2022-01-01,Joint Research Development,Federal Contracting,12812383
2022-01-01,Impaq,Federal Contracting,12810218
2022-01-01,Caelum Research,Federal Contracting,12790477
2022-01-01,Applied Research Associates,Federal Contracting,12787318
2022-01-01,National Associates,Federal Contracting,12750798
2022-01-01,Cherokee Nation Strategic Programs,Federal Contracting,12710837
2022-01-01,Eastern Research,Federal Contracting,12654158
2022-01-01,Ripple Effect Communications,Federal Contracting,12651713
2022-01-01,At&t,Federal Contracting,12643339
2022-01-01,Koniag,Federal Contracting,12628291
2022-01-01,Global Ventures,Federal Contracting,12607044
2022-01-01,Fedpoint,Federal Contracting,12606637
2022-01-01,Phillips,Federal Contracting,12577845
2022-01-01,Boeing,Federal Contracting,12437101
2022-01-01,Dela,Federal Contracting,12430935
2022-01-01,Mindfinders,Federal Contracting,12423757
2022-01-01,Presidio Government,Federal Contracting,12378705
2022-01-01,I. M,Federal Contracting,12376470
2022-01-01,Equinoxys,Federal Contracting,12327889
2022-01-01,Semanticbits,Federal Contracting,12311066
2022-01-01,Chevo Consulting,Federal Contracting,12305842
2022-01-01,Cruz Associates,Federal Contracting,12302789
2022-01-01,22nd Century,Federal Contracting,12302338
2022-01-01,Servicesource,Federal Contracting,12285646
2022-01-01,Kerberos,Federal Contracting,12279797
2023-01-01,Johns Hopkins,Federal Contracting,1965845485
2023-01-01,Leidos,Federal Contracting,1202324192
2023-01-01,Booz Allen,Federal Contracting,768093869
2023-01-01,Northrop Grumman,Federal Contracting,737264331
2023-01-01,Leidos,Federal Contracting,680179695
2023-01-01,Bae &,Federal Contracting,626824583
2023-01-01,Fcn,Federal Contracting,610794304
2023-01-01,Clark Construction,Federal Contracting,597478883
2023-01-01,GDIT,Federal Contracting,562057319
2023-01-01,Northrop Grumman,Federal Contracting,482019724
2023-01-01,Johns Hopkins,Federal Contracting,473725930
2023-01-01,Amentum,Federal Contracting,470347005
2023-01-01,Vertex Aerospace,Federal Contracting,462318460
2023-01-01,International Business Machines,Federal Contracting,455738891
2023-01-01,Leidos,Federal Contracting,411289180
2023-01-01,Technical Resources,Federal Contracting,383137475
2023-01-01,Balfour Beatty Construction,Federal Contracting,338871012
2023-01-01,Science Applications,Federal Contracting,330496061
2023-01-01,Westat,Federal Contracting,294976302
2023-01-01,Deloitte,Federal Contracting,292121088
2023-01-01,Whiting-turner Contracting Company,Federal Contracting,282311414
2023-01-01,CACI,Federal Contracting,264832753
2023-01-01,Northrop Grumman,Federal Contracting,257980462
2023-01-01,Bcg,Federal Contracting,257942557
2023-01-01,Textron,Federal Contracting,256093319
2023-01-01,Emergent Product Development Gaithersburg,Federal Contracting,255719591
2023-01-01,Hensel Phelps Construction,Federal Contracting,243693662
2023-01-01,Accenture Federal,Federal Contracting,231375754
2023-01-01,Science Applications,Federal Contracting,224414310
2023-01-01,Peraton,Federal Contracting,198619888
2023-01-01,Association Universities For Research In Astronomy,Federal Contracting,196339523
2023-01-01,Kbr Wyle,Federal Contracting,184169804
2023-01-01,Lockheed Martin,Federal Contracting,179526123
2023-01-01,Tista Science,Federal Contracting,170692312
2023-01-01,Thales Defense &,Federal Contracting,170416639
2023-01-01,Kbr Wyle,Federal Contracting,162168476
2023-01-01,Peraton,Federal Contracting,160799981
2023-01-01,Abt Global,Federal Contracting,159258478
2023-01-01,Kbr Wyle,Federal Contracting,159089147
2023-01-01,Axle Informatics,Federal Contracting,156656049
2023-01-01,Peraton,Federal Contracting,153662602
2023-01-01,Smartronix,Federal Contracting,153298378
2023-01-01,Aerodyne-sgt Engineering,Federal Contracting,136296185
2023-01-01,Precise,Federal Contracting,130345560
2023-01-01,Guidehouse,Federal Contracting,129615531
2023-01-01,Tcom L.p,Federal Contracting,129561440
2023-01-01,Reli,Federal Contracting,128527028
2023-01-01,MITRE,Federal Contracting,128456203
2023-01-01,Medical Science & Computing,Federal Contracting,125734173
2023-01-01,Dell Marketing L.p,Federal Contracting,122806482
2023-01-01,Information & Networks,Federal Contracting,121948490
2023-01-01,Carahsoft,Federal Contracting,121496000
2023-01-01,Dell L.p,Federal Contracting,120189088
2023-01-01,American Electronic Warfare Associates,Federal Contracting,120115728
2023-01-01,Verizon Business Network,Federal Contracting,115197965
2023-01-01,Earth Resources,Federal Contracting,114913398
2023-01-01,Jacobs,Federal Contracting,113837638
2023-01-01,Leidos,Federal Contracting,110132292
2023-01-01,Colossal Contracting,Federal Contracting,107378836
2023-01-01,Sparksoft,Federal Contracting,106172027
2023-01-01,Dlh,Federal Contracting,105882269
2023-01-01,Thundercat,Federal Contracting,103932760
2023-01-01,Deloitte,Federal Contracting,103321947
2023-01-01,J.f. Taylor,Federal Contracting,99743459
2023-01-01,Enlighten It Consulting,Federal Contracting,99055688
2023-01-01,It Concepts,Federal Contracting,98143575
2023-01-01,The Emmes,Federal Contracting,97629456
2023-01-01,Leidos,Federal Contracting,95824829
2023-01-01,True North Communications,Federal Contracting,95800000
2023-01-01,Mitchell Vantage,Federal Contracting,94734629
2023-01-01,Leidos,Federal Contracting,93667766
2023-01-01,Executive Information,Federal Contracting,93438524
2023-01-01,Minburn,Federal Contracting,89349558
2023-01-01,Smiths Detection,Federal Contracting,89299491
2023-01-01,ManTech,Federal Contracting,87110839
2023-01-01,Tribal,Federal Contracting,81683258
2023-01-01,August Schell,Federal Contracting,81586021
2023-01-01,L-3 Chesapeake Sciences,Federal Contracting,80341839
2023-01-01,Indyne,Federal Contracting,79539566
2023-01-01,The Mil,Federal Contracting,78886355
2023-01-01,Govcio,Federal Contracting,78566843
2023-01-01,Maximus,Federal Contracting,76514508
2023-01-01,Drs Network & Imaging,Federal Contracting,76131024
