date,name,category,value
2022-01-01,Leidos,Federal Contracting,157737315
2022-01-01,Optumserve Health,Federal Contracting,157221593
2022-01-01,Affigent,Federal Contracting,152956732
2022-01-01,B 3,Federal Contracting,150863266
2022-01-01,At&t Technical,Federal Contracting,149283228
2022-01-01,Igov,Federal Contracting,148454965
2022-01-01,CACI,Federal Contracting,145621050
2022-01-01,Dell Marketing L.p,Federal Contracting,143519392
2022-01-01,Hpi,Federal Contracting,143055489
2022-01-01,Guidehouse Llp,Federal Contracting,142353130
2022-01-01,Lmi Consulting,Federal Contracting,140275711
2022-01-01,Noblis,Federal Contracting,139989904
2022-01-01,Salient Crgt,Federal Contracting,137680757
2022-01-01,At&t,Federal Contracting,137379856
2022-01-01,Cherokee Nation Operational,Federal Contracting,136092380
2022-01-01,Colossal Contracting,Federal Contracting,133043688
2022-01-01,General Dynamics Global Force,Federal Contracting,132954265
2022-01-01,Northrop Grumman,Federal Contracting,131610945
2022-01-01,U.s. Marine Management,Federal Contracting,131468061
2022-01-01,Kbr,Federal Contracting,130325254
2022-01-01,Empower Ai,Federal Contracting,127477855
2022-01-01,Marine Hydraulics,Federal Contracting,126149668
2022-01-01,CACI,Federal Contracting,123740964
2022-01-01,Microsoft,Federal Contracting,123508442
2022-01-01,Airborne Tactical Advantage,Federal Contracting,122402608
2022-01-01,Stg,Federal Contracting,122389477
2022-01-01,General Dynamics One Source,Federal Contracting,121994453
2022-01-01,Management,Federal Contracting,121609979
2022-01-01,Semanticbits,Federal Contracting,120205331
2022-01-01,Longview,Federal Contracting,120112199
2022-01-01,Xator,Federal Contracting,119389953
2022-01-01,Elbit America - Night Vision,Federal Contracting,118845180
2022-01-01,J & J Maintenance,Federal Contracting,117933308
2022-01-01,Teksynap,Federal Contracting,116746437
2022-01-01,CACI,Federal Contracting,116067779
2022-01-01,CACI,Federal Contracting,114611189
2022-01-01,Securigence,Federal Contracting,113520836
2022-01-01,Northrop Grumman,Federal Contracting,111802483
2022-01-01,American,Federal Contracting,111721471
2022-01-01,Rei,Federal Contracting,111537299
2022-01-01,Parsons Government,Federal Contracting,111191507
2022-01-01,CACI,Federal Contracting,110600974
2022-01-01,The Cna,Federal Contracting,109701532
2022-01-01,National For Blind,Federal Contracting,109496392
2022-01-01,International Business Machines,Federal Contracting,108484253
2022-01-01,I3,Federal Contracting,107328385
2022-01-01,Forfeiture Support Associates,Federal Contracting,105651642
2022-01-01,Intrepid,Federal Contracting,105447591
2022-01-01,Qinetiq,Federal Contracting,103739571
2022-01-01,Fcn,Federal Contracting,103042240
2022-01-01,Inmarsat Government,Federal Contracting,102832603
2022-01-01,Securitas Critical Infrastructure,Federal Contracting,102427676
2022-01-01,Maximus,Federal Contracting,100673674
2022-01-01,Aecom Technical,Federal Contracting,100271391
2022-01-01,Hii Fleet Support,Federal Contracting,100134925
2022-01-01,22nd Century,Federal Contracting,97589148
2022-01-01,Colonna's Ship Yard,Federal Contracting,96711664
2022-01-01,Nakupuna,Federal Contracting,96360950
2022-01-01,Signature Choice,Federal Contracting,96024568
2022-01-01,Government Scientific Source,Federal Contracting,95063765
2022-01-01,Norfolk Dredging,Federal Contracting,94371214
2022-01-01,Bae &,Federal Contracting,92204438
2022-01-01,Carelon Health,Federal Contracting,91630887
2022-01-01,Steampunk,Federal Contracting,90238669
2022-01-01,Valiant Integrated,Federal Contracting,89186272
2022-01-01,Sysco Hampton Roads,Federal Contracting,88895978
2022-01-01,Phlow,Federal Contracting,87000000
2022-01-01,M. C. Dean,Federal Contracting,86818870
2022-01-01,Alvarez,Federal Contracting,85579542
2022-01-01,Science Applications,Federal Contracting,85526520
2022-01-01,Guidehouse,Federal Contracting,85137524
2022-01-01,Advanced Computer Concepts,Federal Contracting,84463291
2022-01-01,Balfour Beatty Construction,Federal Contracting,83749840
2022-01-01,Seneca Global,Federal Contracting,83366642
2022-01-01,Raytheon,Federal Contracting,82698496
2022-01-01,Peraton,Federal Contracting,82502599
2022-01-01,Dell L.p,Federal Contracting,82454141
2022-01-01,Servicesource,Federal Contracting,82102709
2022-01-01,Karsun,Federal Contracting,81732175
2022-01-01,General Dynamics Mission,Federal Contracting,81662062
2022-01-01,Accenture Federal,Federal Contracting,80784747
2022-01-01,Vion,Federal Contracting,78821940
2022-01-01,Lumen Government,Federal Contracting,77624816
2022-01-01,Cherokee Nation Strategic Programs,Federal Contracting,77515704
2022-01-01,Jacobs,Federal Contracting,76523738
2022-01-01,Favor Techconsulting,Federal Contracting,76430126
2022-01-01,Advanced Company Inc. (of Virginia),Federal Contracting,76248838
2022-01-01,Applied Research Associates,Federal Contracting,75578083
2022-01-01,Science Applications,Federal Contracting,75137439
2022-01-01,Lumen Government,Federal Contracting,75017636
2022-01-01,Logistics Management Institute,Federal Contracting,74947952
2022-01-01,At&t,Federal Contracting,74926822
2022-01-01,Govsmart,Federal Contracting,74733354
2022-01-01,Rq-magann Jv,Federal Contracting,74696000
2022-01-01,Mayvin,Federal Contracting,73944453
2022-01-01,Panamerica Computers,Federal Contracting,73701370
2022-01-01,Ens,Federal Contracting,73404709
2022-01-01,Sicpa Securink,Federal Contracting,72701932
2022-01-01,Spinvi Consulting,Federal Contracting,71946315
2022-01-01,Amentum,Federal Contracting,71165377
2022-01-01,Ncc Ps,Federal Contracting,70492894
2022-01-01,ManTech,Federal Contracting,70481842
2022-01-01,Vectrus,Federal Contracting,69990348
2022-01-01,Leidos,Federal Contracting,69759897
2022-01-01,Microtechnologies,Federal Contracting,69494875
2022-01-01,Altamira,Federal Contracting,69165981
2022-01-01,Peraton,Federal Contracting,68058713
2022-01-01,Mvm,Federal Contracting,67784881
2022-01-01,Systems Planning Analysis,Federal Contracting,67445032
2022-01-01,Grant Thornton Llp,Federal Contracting,66879743
2022-01-01,East Coast Repair & Fabrication,Federal Contracting,65532063
2022-01-01,Pae Labat-anderson,Federal Contracting,65001766
2022-01-01,Northrop Grumman,Federal Contracting,64840637
2022-01-01,Ncs,Federal Contracting,64629529
2022-01-01,Highlight,Federal Contracting,64073260
2022-01-01,American Type Culture Collection,Federal Contracting,63649722
2022-01-01,Sev1tech,Federal Contracting,63057761
2022-01-01,Dev,Federal Contracting,62870613
2022-01-01,Technology,Federal Contracting,62761554
2022-01-01,Ls,Federal Contracting,62155123
2022-01-01,Halvik,Federal Contracting,61865805
2022-01-01,Raytheon,Federal Contracting,61809595
2022-01-01,Ca,Federal Contracting,61381234
2022-01-01,CACI,Federal Contracting,61373466
2022-01-01,Itc,Federal Contracting,61350389
2022-01-01,Cambridge,Federal Contracting,61263051
2022-01-01,Broadleaf,Federal Contracting,61217341
2022-01-01,Hui Huliau,Federal Contracting,61143245
2022-01-01,Simventions,Federal Contracting,61070630
2022-01-01,Northrop Grumman,Federal Contracting,60465720
2022-01-01,Immixtechnology,Federal Contracting,60338618
2022-01-01,Two Six Labs,Federal Contracting,60320394
2022-01-01,Grant Thornton,Federal Contracting,59544822
2022-01-01,Kearney & Company P.c,Federal Contracting,59541841
2022-01-01,Telos,Federal Contracting,59159661
2022-01-01,Meb General Contractors,Federal Contracting,58693773
2022-01-01,Goldbelt,Federal Contracting,58399047
2022-01-01,Pae Aviation Technical,Federal Contracting,57269874
2022-01-01,Guidehouse Digital,Federal Contracting,57218146
2022-01-01,Pae Aviation Technical,Federal Contracting,56801822
2022-01-01,Qed,Federal Contracting,56784699
2022-01-01,Architechture,Federal Contracting,56643388
2022-01-01,Prism Maritime,Federal Contracting,56204104
2022-01-01,Pae Professional,Federal Contracting,55948047
2022-01-01,Jacobs Bv A Joint Venture,Federal Contracting,55842364
2022-01-01,Fibertek,Federal Contracting,55786647
2022-01-01,Falconwood,Federal Contracting,55639868
2022-01-01,Walsh,Federal Contracting,55423000
2022-01-01,Nationwide It,Federal Contracting,55412838
2022-01-01,Miracle,Federal Contracting,55336209
2022-01-01,Kbr Wyle,Federal Contracting,55231226
2022-01-01,Pae,Federal Contracting,54611891
2022-01-01,Acumen,Federal Contracting,54492188
2022-01-01,Mi Technical,Federal Contracting,54372668
2022-01-01,GDIT,Federal Contracting,52960528
2022-01-01,Sms Data Products,Federal Contracting,52718168
2022-01-01,Ses Space & Defense,Federal Contracting,52068806
2022-01-01,Aptim,Federal Contracting,51898147
2022-01-01,Professional Contract,Federal Contracting,51621880
2022-01-01,Virginia Electric Power,Federal Contracting,51531296
2022-01-01,Tuvli,Federal Contracting,51370485
2022-01-01,Akima Logistics,Federal Contracting,51258675
2022-01-01,Lyon Shipyard,Federal Contracting,50740978
2022-01-01,New Tech,Federal Contracting,50636351
2022-01-01,Mp,Federal Contracting,50423780
2022-01-01,Axient,Federal Contracting,50128675
2022-01-01,Spectrum Healthcare Resources,Federal Contracting,50075023
2022-01-01,Southeastern Computer Consultants,Federal Contracting,49902959
2022-01-01,Amyx,Federal Contracting,49886685
2022-01-01,Tatitlek,Federal Contracting,49708077
2022-01-01,Calibre,Federal Contracting,49287788
2022-01-01,Oceaneering,Federal Contracting,49060429
2022-01-01,Prescient Edge,Federal Contracting,48259989
2022-01-01,Skookum Educational Programs,Federal Contracting,48015590
2022-01-01,Lynker,Federal Contracting,47494155
2022-01-01,Widepoint Integrated,Federal Contracting,47447564
2022-01-01,Sevatec,Federal Contracting,47402853
2022-01-01,Innovative Management Concepts,Federal Contracting,47283434
2022-01-01,Mindpoint,Federal Contracting,46948130
2022-01-01,System High,Federal Contracting,46851481
2022-01-01,Echelon,Federal Contracting,46757979
2022-01-01,Dh,Federal Contracting,46719711
2022-01-01,Didlake,Federal Contracting,46705411
2022-01-01,Honeywell,Federal Contracting,46252782
2022-01-01,Aptive Resources,Federal Contracting,46185700
2022-01-01,Rer,Federal Contracting,46041761
2022-01-01,Innovative Defense,Federal Contracting,46011006
2022-01-01,Spatial Front,Federal Contracting,45673556
2022-01-01,P E,Federal Contracting,45562257
2022-01-01,Govcio,Federal Contracting,45143141
2022-01-01,Titan Alpha,Federal Contracting,44988722
2022-01-01,Gap,Federal Contracting,44714954
2022-01-01,W R,Federal Contracting,44698698
2022-01-01,Mackson Consulting,Federal Contracting,44601832
2022-01-01,Turner Strategic,Federal Contracting,44534838
2022-01-01,Chenega It,Federal Contracting,44477552
2022-01-01,Asm Research,Federal Contracting,44316529
2022-01-01,CACI,Federal Contracting,44285039
2022-01-01,Cloud Lake,Federal Contracting,44242086
2022-01-01,Qbase,Federal Contracting,43874526
2022-01-01,Kbr Wyle,Federal Contracting,43868641
2022-01-01,Warhorse Training,Federal Contracting,43807985
2022-01-01,Alethix,Federal Contracting,43558341
2022-01-01,The Lewin,Federal Contracting,43197974
2022-01-01,Hii Mission,Federal Contracting,43119874
2022-01-01,Unissant,Federal Contracting,43078047
2022-01-01,Leidos,Federal Contracting,42376908
2022-01-01,Jo-kell,Federal Contracting,42307729
2022-01-01,The Keyw,Federal Contracting,42113869
2022-01-01,Blue Tech,Federal Contracting,41802580
2022-01-01,Northrop Grumman,Federal Contracting,41447063
2022-01-01,360 Patriot,Federal Contracting,41167202
2022-01-01,Aermor,Federal Contracting,41157632
2022-01-01,Vectrus,Federal Contracting,40793702
2022-01-01,Ist Research,Federal Contracting,40291930
2022-01-01,Trilogy,Federal Contracting,40197225
2022-01-01,Government Acquisitions,Federal Contracting,39956032
2022-01-01,Culmen,Federal Contracting,39809978
2022-01-01,Veterans Range,Federal Contracting,39723267
2022-01-01,Three Wire,Federal Contracting,39646076
2022-01-01,Utility Works A Joint Venture,Federal Contracting,39606922
2022-01-01,Bowhead Program Management & Operations,Federal Contracting,39539703
2022-01-01,Defense Maritime,Federal Contracting,39458785
2022-01-01,Millennium,Federal Contracting,38962631
2022-01-01,Distributed Computing Provider,Federal Contracting,38854066
2022-01-01,Sapient Government,Federal Contracting,38833492
2022-01-01,Inserso,Federal Contracting,38801545
2022-01-01,Customer Value Partners,Federal Contracting,38765713
2022-01-01,Omni Fed,Federal Contracting,38598613
2022-01-01,Creativeit,Federal Contracting,38537964
2022-01-01,Versability Resources,Federal Contracting,38524428
2022-01-01,International Business & Technical Consultants,Federal Contracting,38455969
2022-01-01,Ec America,Federal Contracting,38233995
2022-01-01,American Institute In Taiwan,Federal Contracting,38049074
2022-01-01,Goldbelt Frontier,Federal Contracting,38046245
2022-01-01,Transoceanic Cable Ship,Federal Contracting,37948215
2022-01-01,Red River,Federal Contracting,37540259
2022-01-01,W. F. Magann,Federal Contracting,37311659
2022-01-01,Keystone Shipping,Federal Contracting,37104705
2022-01-01,Capgemini Government,Federal Contracting,37090932
2022-01-01,Hci Management,Federal Contracting,37081645
2022-01-01,Avantus,Federal Contracting,37057189
2022-01-01,CACI,Federal Contracting,37034131
2022-01-01,Obxtek,Federal Contracting,37026602
2022-01-01,Swish Data,Federal Contracting,36980609
2022-01-01,By Light Professional It,Federal Contracting,36693172
2022-01-01,Global Infotek,Federal Contracting,36497497
2022-01-01,Agile Defense,Federal Contracting,36495638
2022-01-01,Coggins,Federal Contracting,36176160
2022-01-01,Nisga'a Tek,Federal Contracting,36127111
2022-01-01,The Kace,Federal Contracting,35856699
2022-01-01,Creative Consulting,Federal Contracting,35856076
2022-01-01,George Mason University,Federal Contracting,35784919
2022-01-01,Sekon,Federal Contracting,35390814
2022-01-01,Att Mobility,Federal Contracting,35330856
2022-01-01,Seaward Marine,Federal Contracting,35322550
2022-01-01,Kalman &,Federal Contracting,35317994
2022-01-01,Stratascor,Federal Contracting,35128848
2022-01-01,Tyto Athene,Federal Contracting,35069664
2022-01-01,Sustainable,Federal Contracting,35047698
2022-01-01,Bechtel,Federal Contracting,34955535
2022-01-01,Obsidian,Federal Contracting,34857193
2022-01-01,Mcr,Federal Contracting,34773307
2022-01-01,Bowhead Mission,Federal Contracting,34714729
2022-01-01,Indian Township,Federal Contracting,34707499
2022-01-01,International Business Machines,Federal Contracting,34592621
2022-01-01,Top Aces,Federal Contracting,34497946
2022-01-01,L3harris Maritime,Federal Contracting,34366868
2022-01-01,Dynamo,Federal Contracting,34221072
2022-01-01,Johnson Controls Building Automation,Federal Contracting,34141859
2022-01-01,Koniag Management,Federal Contracting,33965564
2022-01-01,Merlin,Federal Contracting,33923860
2022-01-01,Zeiders,Federal Contracting,33684318
2022-01-01,Sauer Construction,Federal Contracting,33679004
2022-01-01,Ge Aviation,Federal Contracting,33661160
2022-01-01,Niksoft,Federal Contracting,33556358
2022-01-01,Pgls,Federal Contracting,33347904
2022-01-01,Alliant Techsystems Operations,Federal Contracting,33212910
2022-01-01,Fairlead Boatworks,Federal Contracting,33082044
2022-01-01,Vae,Federal Contracting,33002768
2022-01-01,Ch2m Hill,Federal Contracting,32968954
2022-01-01,Kudu Dynamics,Federal Contracting,32950874
2022-01-01,Decision,Federal Contracting,32873185
2022-01-01,Bixal,Federal Contracting,32804953
2022-01-01,Bam,Federal Contracting,32702766
2022-01-01,Lockheed Martin,Federal Contracting,32691304
2022-01-01,Softrams,Federal Contracting,32586894
2022-01-01,Pacific-gulf Marine,Federal Contracting,32565097
2022-01-01,Bae Land Armaments L.p,Federal Contracting,32515837
2022-01-01,Halfaker Associates,Federal Contracting,32508786
2022-01-01,Advanced,Federal Contracting,32487143
2022-01-01,Advancia,Federal Contracting,32477866
2022-01-01,Strategic Analysis,Federal Contracting,32419854
2022-01-01,Comcast Government,Federal Contracting,32125833
2022-01-01,Kms,Federal Contracting,32115067
2022-01-01,Emcor Government,Federal Contracting,32001889
2022-01-01,Lumen Government,Federal Contracting,31807054
2022-01-01,Threat Tec - Yorktown Jv,Federal Contracting,31743032
2022-01-01,Lhdtsv,Federal Contracting,31507087
2022-01-01,Western Door,Federal Contracting,31478879
2022-01-01,Tuknik Government,Federal Contracting,31295724
2022-01-01,Virginia Polytechnic Institute & State University,Federal Contracting,31241750
2022-01-01,Foxhole,Federal Contracting,31236889
2022-01-01,Coventbridge,Federal Contracting,31139864
2022-01-01,Engineering Network,Federal Contracting,31130991
2022-01-01,Ideal Innovations,Federal Contracting,31100802
2022-01-01,Cognosante,Federal Contracting,30969060
2022-01-01,Deloitte,Federal Contracting,30931682
2022-01-01,Microhealth,Federal Contracting,30919371
2022-01-01,Artel,Federal Contracting,30753150
2022-01-01,Applied Management,Federal Contracting,30520292
2022-01-01,Institute Education,Federal Contracting,30475000
2022-01-01,Cps Professional,Federal Contracting,30125065
2022-01-01,Patricio,Federal Contracting,30064258
2022-01-01,Countertrade Products,Federal Contracting,29956525
2022-01-01,Intellidyne,Federal Contracting,29721921
2022-01-01,Govplace,Federal Contracting,29476802
2022-01-01,Dewberry Engineers,Federal Contracting,29419385
2022-01-01,Agustawestland Philadelphia,Federal Contracting,29218130
2022-01-01,The Tauri,Federal Contracting,28841156
2022-01-01,Global,Federal Contracting,28728157
2022-01-01,Metron,Federal Contracting,28706762
2022-01-01,Gms Industrial Supply,Federal Contracting,28656724
2022-01-01,Akima Facilities Operations,Federal Contracting,28313164
2022-01-01,Gryphon L.c,Federal Contracting,28288193
2022-01-01,Science Applications,Federal Contracting,28189296
2022-01-01,Kbr Wyle,Federal Contracting,28157984
2022-01-01,Northrop Grumman,Federal Contracting,28146180
2022-01-01,Raft,Federal Contracting,27943741
2022-01-01,Dun & Bradstreet,Federal Contracting,27825556
2022-01-01,Epsilon,Federal Contracting,27786176
2022-01-01,Metaphase Consulting,Federal Contracting,27720329
2022-01-01,Ardent Management Consulting,Federal Contracting,27654190
2022-01-01,World Wide,Federal Contracting,27634732
2022-01-01,Hdr Architecture,Federal Contracting,27524976
2022-01-01,Siemens Government,Federal Contracting,27500488
2022-01-01,Network Designs,Federal Contracting,27456589
2022-01-01,Dynamic,Federal Contracting,27151141
2022-01-01,Evigilant.com,Federal Contracting,27117009
2022-01-01,Advanced Management Strategies,Federal Contracting,27107623
2022-01-01,Alutiiq Information Management,Federal Contracting,27083735
2022-01-01,Produce Source Partners,Federal Contracting,27071532
2022-01-01,Lancer Information,Federal Contracting,27060718
2022-01-01,Valiant Global Defense,Federal Contracting,26994095
2022-01-01,Curtin Maritime,Federal Contracting,26992265
2022-01-01,Maximus,Federal Contracting,26920248
2022-01-01,Sigmatech,Federal Contracting,26735680
2022-01-01,Riverside Research Institute,Federal Contracting,26632315
2022-01-01,Great Hill,Federal Contracting,26611219
2022-01-01,Hii Mission,Federal Contracting,26602579
2022-01-01,Arctic Slope Mission,Federal Contracting,26561218
2022-01-01,Cianbro,Federal Contracting,26498000
2022-01-01,Tripoint,Federal Contracting,26327371
2022-01-01,Arservices,Federal Contracting,26222757
2022-01-01,At-impact,Federal Contracting,26106786
2022-01-01,Integrated Data,Federal Contracting,25974137
2022-01-01,Wwc Global,Federal Contracting,25917335
2022-01-01,Qed,Federal Contracting,25892827
2022-01-01,Alpha Omega Integration,Federal Contracting,25853464
2022-01-01,Accelera,Federal Contracting,25807921
2022-01-01,Great Lakes Cheese,Federal Contracting,25590947
2022-01-01,Palantir,Federal Contracting,25566900
2022-01-01,Pae Government,Federal Contracting,25478911
2022-01-01,Aranea,Federal Contracting,25160029
2022-01-01,Irving Burton Associates,Federal Contracting,25109938
2022-01-01,By Light Professional It,Federal Contracting,25059318
2022-01-01,Janus Research,Federal Contracting,25052159
2022-01-01,The Mission Essential,Federal Contracting,25037874
2022-01-01,Riva,Federal Contracting,25024777
2022-01-01,Enterprise Resource Planned,Federal Contracting,25016622
2022-01-01,L3harris,Federal Contracting,25000000
2022-01-01,Bowhead Professional Technical,Federal Contracting,24970851
2022-01-01,Mag Ds,Federal Contracting,24947397
2022-01-01,Argo Turboserve,Federal Contracting,24920219
2022-01-01,The Source,Federal Contracting,24891522
2022-01-01,Foundation Medicine,Federal Contracting,24848664
2022-01-01,Salient-sgis,Federal Contracting,24759277
2022-01-01,Redhawk It,Federal Contracting,24753730
2022-01-01,Omega Aerial Refueling,Federal Contracting,24518589
2022-01-01,Talu,Federal Contracting,24460345
2022-01-01,Salient,Federal Contracting,24414800
2022-01-01,Fedbiz It,Federal Contracting,24325137
2022-01-01,Chugach Technical,Federal Contracting,24294164
2022-01-01,Unison Software,Federal Contracting,24278403
2022-01-01,Acuity,Federal Contracting,24268893
2022-01-01,Concept Plus,Federal Contracting,24149328
2022-01-01,Cydecor,Federal Contracting,24124855
2022-01-01,Cellco Partnership,Federal Contracting,24118366
2022-01-01,Everfox,Federal Contracting,24078132
2022-01-01,Celerity Government,Federal Contracting,24060566
2022-01-01,Technica,Federal Contracting,24029825
2022-01-01,Resource Management Concepts,Federal Contracting,23888681
2022-01-01,Disys,Federal Contracting,23867662
2022-01-01,Rq Construction,Federal Contracting,23845560
2022-01-01,Alexandria Insights,Federal Contracting,23801404
2022-01-01,Chenega Infinity,Federal Contracting,23789507
2022-01-01,Soft Tech Consulting,Federal Contracting,23752484
2022-01-01,Bcf,Federal Contracting,23738842
2022-01-01,Midnight Sun-centennial Kirratchiaq Jv,Federal Contracting,23688991
2022-01-01,Michael Stapleton Associates,Federal Contracting,23524375
2022-01-01,Leidos,Federal Contracting,23423912
2022-01-01,W. M. Jordan,Federal Contracting,23419851
2022-01-01,Intelliware,Federal Contracting,23398028
2022-01-01,Strategic Airborne Operations Jv,Federal Contracting,23350177
2022-01-01,Sierra7,Federal Contracting,23340096
2022-01-01,Crowley Government,Federal Contracting,23287998
2022-01-01,Hive,Federal Contracting,23246853
2022-01-01,Capps Shoe,Federal Contracting,23173313
2022-01-01,Definitive Logic,Federal Contracting,23136270
2022-01-01,Analytic,Federal Contracting,22921778
2022-01-01,Octo Consulting,Federal Contracting,22897578
2022-01-01,Insignia,Federal Contracting,22873409
2022-01-01,National Association State Mental Health Program Directors,Federal Contracting,22866179
2022-01-01,Aleut O&m,Federal Contracting,22813687
2022-01-01,Gemini,Federal Contracting,22794661
2022-01-01,Davis Defense,Federal Contracting,22659176
2022-01-01,Agile-bot Ii,Federal Contracting,22560190
2022-01-01,Incentive,Federal Contracting,22523477
2022-01-01,Tuva,Federal Contracting,22509277
2022-01-01,Cybermedia,Federal Contracting,22495994
2022-01-01,John C. Grimberg,Federal Contracting,22483753
2022-01-01,Technology Trends,Federal Contracting,22431783
2022-01-01,Rios Partners,Federal Contracting,22362442
2022-01-01,Argon St,Federal Contracting,22277984
2022-01-01,Development Infostructure,Federal Contracting,22253284
2022-01-01,Compqsoft,Federal Contracting,22145067
2022-01-01,Eagle Harbor,Federal Contracting,22142960
2022-01-01,Sourceamerica,Federal Contracting,22141576
2022-01-01,M2,Federal Contracting,22116628
2022-01-01,Coastal Design & Construction,Federal Contracting,22109181
2022-01-01,Communications Resource,Federal Contracting,22073075
2022-01-01,Dzyne,Federal Contracting,22070856
2023-01-01,Optum,Federal Contracting,16221256679
2023-01-01,TriWest,Federal Contracting,7714660949
2023-01-01,ADS,Federal Contracting,4466637331
2023-01-01,Huntington Ingalls,Federal Contracting,3089246991
2023-01-01,Booz Allen,Federal Contracting,2795365448
2023-01-01,GDIT,Federal Contracting,2000217813
2023-01-01,Accenture Federal,Federal Contracting,1799813052
2023-01-01,Science Applications,Federal Contracting,1781722240
2023-01-01,MITRE,Federal Contracting,1484396130
2023-01-01,Deloitte,Federal Contracting,1484299580
2023-01-01,Leidos,Federal Contracting,1361579859
2023-01-01,CACI,Federal Contracting,1094952553
2023-01-01,Maximus,Federal Contracting,1022930133
2023-01-01,Peraton,Federal Contracting,914746638
2023-01-01,Carahsoft,Federal Contracting,855544688
2023-01-01,Cgi,Federal Contracting,838982662
2023-01-01,Lockheed Martin,Federal Contracting,647910399
2023-01-01,Peraton,Federal Contracting,642349615
2023-01-01,ManTech,Federal Contracting,616487176
2023-01-01,Minburn,Federal Contracting,592300374
2023-01-01,Liberty It,Federal Contracting,555117736
2023-01-01,Northrop Grumman,Federal Contracting,552630610
2023-01-01,Ser,Federal Contracting,542477949
2023-01-01,Thundercat,Federal Contracting,538312579
2023-01-01,Bae Norfolk Ship Repair,Federal Contracting,523485010
2023-01-01,Leidos,Federal Contracting,508476009
2023-01-01,Iron Bow,Federal Contracting,497806447
2023-01-01,Leidos,Federal Contracting,496281046
2023-01-01,Lockheed Martin,Federal Contracting,484837561
2023-01-01,Four Points,Federal Contracting,458960355
2023-01-01,CACI,Federal Contracting,443332673
2023-01-01,Leidos,Federal Contracting,424959600
2023-01-01,Amentum,Federal Contracting,375012631
2023-01-01,Metro Machine,Federal Contracting,374375427
2023-01-01,Magellan,Federal Contracting,365530122
2023-01-01,Airbus Us Space & Defense,Federal Contracting,355322848
2023-01-01,Bae Ordnance Systems,Federal Contracting,333018216
2023-01-01,Bechtel,Federal Contracting,308679000
2023-01-01,Northrop Grumman,Federal Contracting,302432822
2023-01-01,Kpmg Llp,Federal Contracting,291092630
2023-01-01,Emergent,Federal Contracting,290828057
2023-01-01,Icf,Federal Contracting,289741640
2023-01-01,Hii Mission,Federal Contracting,276589485
2023-01-01,Dell Marketing L.p,Federal Contracting,275402244
2023-01-01,Parsons Government,Federal Contracting,275176732
2023-01-01,Credence Management Limited Liability,Federal Contracting,267826945
2023-01-01,Cognosante Mvh,Federal Contracting,253845302
2023-01-01,Maximus,Federal Contracting,243633880
2023-01-01,Dcs,Federal Contracting,242974043
2023-01-01,Ecs,Federal Contracting,242765947
2023-01-01,Range Generation Next,Federal Contracting,241470218
2023-01-01,Deloitte,Federal Contracting,230763648
2023-01-01,Guidehouse,Federal Contracting,229964234
2023-01-01,Salient Crgt,Federal Contracting,228435781
2023-01-01,Jefferson Science Associates,Federal Contracting,219952514
2023-01-01,GDIT,Federal Contracting,217210301
2023-01-01,Verizon Business Network,Federal Contracting,214288165
2023-01-01,B 3,Federal Contracting,213658105
2023-01-01,Hii Mission,Federal Contracting,212248023
2023-01-01,Owens & Minor Distribution,Federal Contracting,200392465
2023-01-01,Four,Federal Contracting,199171850
2023-01-01,CACI,Federal Contracting,196182487
2023-01-01,Raytheon,Federal Contracting,193889874
2023-01-01,Vse,Federal Contracting,192166410
2023-01-01,Leidos,Federal Contracting,189515353
2023-01-01,Dlt,Federal Contracting,182608598
2023-01-01,I3,Federal Contracting,172766420
2023-01-01,ManTech,Federal Contracting,169722057
2023-01-01,Peraton,Federal Contracting,168272971
2023-01-01,General Dynamics Global Force,Federal Contracting,160800811
2023-01-01,Peraton,Federal Contracting,158811532
2023-01-01,Microsoft,Federal Contracting,156467791
2023-01-01,Lumen Government,Federal Contracting,155338826
2023-01-01,Clear Vantage Point Ii,Federal Contracting,154948480
2023-01-01,Carelon Health,Federal Contracting,149907671
2023-01-01,Lmi Consulting,Federal Contracting,145577397
2023-01-01,CACI,Federal Contracting,144369636
2023-01-01,Rq-magann Jv,Federal Contracting,144279113
2023-01-01,Paragon,Federal Contracting,139970018
2023-01-01,U.s. Marine Management,Federal Contracting,138581732
2023-01-01,Technology,Federal Contracting,138282851
2023-01-01,American,Federal Contracting,136019475
2023-01-01,Northrop Grumman,Federal Contracting,134516896
2023-01-01,American Type Culture Collection,Federal Contracting,134485634
2023-01-01,Stg,Federal Contracting,133177625
2023-01-01,Igov,Federal Contracting,131064240
2023-01-01,Hpi,Federal Contracting,130951420
2023-01-01,Signature Choice,Federal Contracting,130386323
2023-01-01,Hii Mission,Federal Contracting,129361933
2023-01-01,Forfeiture Support Associates,Federal Contracting,125708069
2023-01-01,Rei,Federal Contracting,125491447
2023-01-01,Institute For Defense Analyses,Federal Contracting,125044396
2023-01-01,Affigent,Federal Contracting,124645712
2023-01-01,Kbr Wyle,Federal Contracting,124353920
2023-01-01,Inmarsat Government,Federal Contracting,123094465
2023-01-01,Rq Construction,Federal Contracting,122965074
2023-01-01,Ntt Data,Federal Contracting,122862553
2023-01-01,Wagman Heavy Civil,Federal Contracting,122777778
2023-01-01,Sos,Federal Contracting,120045184
2023-01-01,National For Blind,Federal Contracting,119071353
2023-01-01,General Dynamics Mission,Federal Contracting,118321196
